Positvity measure (%),Split,Provider country,Mode of study,Level of study,Subject,Question Number,Responses
76.4,Asian,Wales,Full-time,First degree,Mathematical sciences,Theme 2: Learning opportunities,11
74.5,Asian,Wales,Full-time,First degree,Mathematical sciences,Theme 3: Assessment and feedback,11
81.8,Asian,Wales,Full-time,First degree,Mathematical sciences,Theme 4: Academic support,11
72.7,Asian,Wales,Full-time,First degree,Mathematical sciences,Theme 5: Organisation and management,11
83.3,Asian,Wales,Full-time,First degree,Mathematical sciences,Theme 6: Learning resources,10
66.7,Asian,Wales,Full-time,First degree,Mathematical sciences,Theme 7: Student voice,11
80.5,Asian,Wales,Full-time,First degree,Engineering and technology,Theme 1: Teaching on my course,52.5
83.6,Asian,Wales,Full-time,First degree,Engineering and technology,Theme 2: Learning opportunities,52.5
77.5,Asian,Wales,Full-time,First degree,Engineering and technology,Theme 3: Assessment and feedback,52.5
84.8,Asian,Wales,Full-time,First degree,Engineering and technology,Theme 4: Academic support,52.5
81.9,Asian,Wales,Full-time,First degree,Engineering and technology,Theme 5: Organisation and management,52.5
91.7,Asian,Wales,Full-time,First degree,Engineering and technology,Theme 6: Learning resources,52.5
74.6,Asian,Wales,Full-time,First degree,Engineering and technology,Theme 7: Student voice,52.5
72.4,Asian,Wales,Full-time,First degree,Computing,Theme 1: Teaching on my course,60.3
74.3,Asian,Wales,Full-time,First degree,Computing,Theme 2: Learning opportunities,60.3
70.6,Asian,Wales,Full-time,First degree,Computing,Theme 3: Assessment and feedback,60.3
73.1,Asian,Wales,Full-time,First degree,Computing,Theme 4: Academic support,60.3
60.6,Asian,Wales,Full-time,First degree,Computing,Theme 5: Organisation and management,60.3
83.5,Asian,Wales,Full-time,First degree,Computing,Theme 6: Learning resources,60.3
63.1,Asian,Wales,Full-time,First degree,Computing,Theme 7: Student voice,60.3
85.3,Asian,Wales,Full-time,First degree,Social sciences,Theme 1: Teaching on my course,75.9
77.8,Asian,Wales,Full-time,First degree,Social sciences,Theme 2: Learning opportunities,75.9
79.6,Asian,Wales,Full-time,First degree,Social sciences,Theme 3: Assessment and feedback,75.9
87.8,Asian,Wales,Full-time,First degree,Social sciences,Theme 4: Academic support,75.9
83.8,Asian,Wales,Full-time,First degree,Social sciences,Theme 5: Organisation and management,75.9
82.7,Asian,Wales,Full-time,First degree,Social sciences,Theme 6: Learning resources,75.9
77,Asian,Wales,Full-time,First degree,Social sciences,Theme 7: Student voice,74.9
83.3,Asian,Wales,Full-time,First degree,Law,Theme 1: Teaching on my course,44.8
79.9,Asian,Wales,Full-time,First degree,Law,Theme 2: Learning opportunities,44.8
77,Asian,Wales,Full-time,First degree,Law,Theme 3: Assessment and feedback,44.8
86.6,Asian,Wales,Full-time,First degree,Law,Theme 4: Academic support,44.8
81,Asian,Wales,Full-time,First degree,Law,Theme 5: Organisation and management,44.8
86.5,Asian,Wales,Full-time,First degree,Law,Theme 6: Learning resources,44.8
83.8,Asian,Wales,Full-time,First degree,Law,Theme 7: Student voice,44.8
84.8,Asian,Wales,Full-time,First degree,Business and management,Theme 1: Teaching on my course,131.2
85.7,Asian,Wales,Full-time,First degree,Business and management,Theme 2: Learning opportunities,131.2
83.5,Asian,Wales,Full-time,First degree,Business and management,Theme 3: Assessment and feedback,131.2
87.6,Asian,Wales,Full-time,First degree,Business and management,Theme 4: Academic support,131.2
88.2,Asian,Wales,Full-time,First degree,Business and management,Theme 5: Organisation and management,131.2
87.3,Asian,Wales,Full-time,First degree,Business and management,Theme 6: Learning resources,131.2
80.2,Asian,Wales,Full-time,First degree,Business and management,Theme 7: Student voice,131.2
82.3,Asian,Wales,Full-time,First degree,Language and area studies,Theme 1: Teaching on my course,24
77.9,Asian,Wales,Full-time,First degree,Language and area studies,Theme 2: Learning opportunities,24
71.7,Asian,Wales,Full-time,First degree,Language and area studies,Theme 3: Assessment and feedback,24
85.4,Asian,Wales,Full-time,First degree,Language and area studies,Theme 4: Academic support,24
77.1,Asian,Wales,Full-time,First degree,Language and area studies,Theme 5: Organisation and management,24
84.8,Asian,Wales,Full-time,First degree,Language and area studies,Theme 6: Learning resources,23
70.8,Asian,Wales,Full-time,First degree,Language and area studies,Theme 7: Student voice,24
77.8,Asian,Wales,Full-time,First degree,"Historical, philosophical and religious studies",Theme 1: Teaching on my course,8.8
54.7,Asian,Wales,Full-time,First degree,"Historical, philosophical and religious studies",Theme 2: Learning opportunities,8.8
53.6,Asian,Wales,Full-time,First degree,"Historical, philosophical and religious studies",Theme 3: Assessment and feedback,8.8
68.9,Asian,Wales,Full-time,First degree,"Historical, philosophical and religious studies",Theme 4: Academic support,8.8
54.7,Asian,Wales,Full-time,First degree,"Historical, philosophical and religious studies",Theme 5: Organisation and management,8.8
81.1,Asian,Wales,Full-time,First degree,"Historical, philosophical and religious studies",Theme 6: Learning resources,8.8
54.7,Asian,Wales,Full-time,First degree,"Historical, philosophical and religious studies",Theme 7: Student voice,8.8
78.1,Asian,Wales,Full-time,First degree,"Media, journalism and communications",Theme 1: Teaching on my course,12
76.7,Asian,Wales,Full-time,First degree,"Media, journalism and communications",Theme 2: Learning opportunities,12
85.8,Asian,Wales,Full-time,First degree,"Media, journalism and communications",Theme 3: Assessment and feedback,12
79.2,Asian,Wales,Full-time,First degree,"Media, journalism and communications",Theme 4: Academic support,12
77.1,Asian,Wales,Full-time,First degree,"Media, journalism and communications",Theme 5: Organisation and management,12
97.2,Asian,Wales,Full-time,First degree,"Media, journalism and communications",Theme 6: Learning resources,12
80.6,Asian,Wales,Full-time,First degree,"Media, journalism and communications",Theme 7: Student voice,12
87.5,Asian,Wales,Full-time,First degree,"Design, and creative and performing arts",Theme 1: Teaching on my course,18
76.7,Asian,Wales,Full-time,First degree,"Design, and creative and performing arts",Theme 2: Learning opportunities,18
88.9,Asian,Wales,Full-time,First degree,"Design, and creative and performing arts",Theme 3: Assessment and feedback,18
94.4,Asian,Wales,Full-time,First degree,"Design, and creative and performing arts",Theme 4: Academic support,18
77.8,Asian,Wales,Full-time,First degree,"Design, and creative and performing arts",Theme 5: Organisation and management,18
83.3,Asian,Wales,Full-time,First degree,"Design, and creative and performing arts",Theme 6: Learning resources,18
68.5,Asian,Wales,Full-time,First degree,"Design, and creative and performing arts",Theme 7: Student voice,18
78.6,Asian,Wales,Full-time,First degree,"Geography, earth and environmental studies",Theme 1: Teaching on my course,10.5
79,Asian,Wales,Full-time,First degree,"Geography, earth and environmental studies",Theme 2: Learning opportunities,10.5
72.4,Asian,Wales,Full-time,First degree,"Geography, earth and environmental studies",Theme 3: Assessment and feedback,10.5
69,Asian,Wales,Full-time,First degree,"Geography, earth and environmental studies",Theme 4: Academic support,10.5
69,Asian,Wales,Full-time,First degree,"Geography, earth and environmental studies",Theme 5: Organisation and management,10.5
98.2,Asian,Wales,Full-time,First degree,"Geography, earth and environmental studies",Theme 6: Learning resources,9.5
66.7,Asian,Wales,Full-time,First degree,"Geography, earth and environmental studies",Theme 7: Student voice,9.5
81.8,Asian,Wales,Full-time,First degree,All subjects,Theme 1: Teaching on my course,679
79.8,Asian,Wales,Full-time,First degree,All subjects,Theme 2: Learning opportunities,679
76.3,Asian,Wales,Full-time,First degree,All subjects,Theme 3: Assessment and feedback,679
82.5,Asian,Wales,Full-time,First degree,All subjects,Theme 4: Academic support,679
76.4,Asian,Wales,Full-time,First degree,All subjects,Theme 5: Organisation and management,679
85.6,Asian,Wales,Full-time,First degree,All subjects,Theme 6: Learning resources,675
74,Asian,Wales,Full-time,First degree,All subjects,Theme 7: Student voice,676
88.6,Asian,Wales,Part-time,First degree,All subjects,Theme 1: Teaching on my course,11
90.9,Asian,Wales,Part-time,First degree,All subjects,Theme 2: Learning opportunities,11
90.9,Asian,Wales,Part-time,First degree,All subjects,Theme 3: Assessment and feedback,11
95.5,Asian,Wales,Part-time,First degree,All subjects,Theme 4: Academic support,11
90.9,Asian,Wales,Part-time,First degree,All subjects,Theme 5: Organisation and management,11
93.9,Asian,Wales,Part-time,First degree,All subjects,Theme 6: Learning resources,11
90.9,Asian,Wales,Part-time,First degree,All subjects,Theme 7: Student voice,11
89.3,Asian,Wales,All modes,Other undergraduate,All subjects,Theme 1: Teaching on my course,14
94.3,Asian,Wales,All modes,Other undergraduate,All subjects,Theme 2: Learning opportunities,14
90,Asian,Wales,All modes,Other undergraduate,All subjects,Theme 3: Assessment and feedback,14
89.3,Asian,Wales,All modes,Other undergraduate,All subjects,Theme 4: Academic support,14
89.3,Asian,Wales,All modes,Other undergraduate,All subjects,Theme 5: Organisation and management,14
79.5,Asian,Wales,All modes,Other undergraduate,All subjects,Theme 6: Learning resources,13
94.9,Asian,Wales,All modes,Other undergraduate,All subjects,Theme 7: Student voice,13
87.5,Asian,Wales,Full-time,Other undergraduate,All subjects,Theme 1: Teaching on my course,12
93.3,Asian,Wales,Full-time,Other undergraduate,All subjects,Theme 2: Learning opportunities,12
88.3,Asian,Wales,Full-time,Other undergraduate,All subjects,Theme 3: Assessment and feedback,12
87.5,Asian,Wales,Full-time,Other undergraduate,All subjects,Theme 4: Academic support,12
87.5,Asian,Wales,Full-time,Other undergraduate,All subjects,Theme 5: Organisation and management,12
75.8,Asian,Wales,Full-time,Other undergraduate,All subjects,Theme 6: Learning resources,11
93.9,Asian,Wales,Full-time,Other undergraduate,All subjects,Theme 7: Student voice,11
89.8,Asian,Wales,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 1: Teaching on my course,61
87.2,Asian,Wales,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 2: Learning opportunities,61
71.7,Asian,Wales,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 3: Assessment and feedback,61
88.5,Asian,Wales,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 4: Academic support,61
63.9,Asian,Wales,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 5: Organisation and management,61
91,Asian,Wales,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 6: Learning resources,61
68.3,Asian,Wales,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 7: Student voice,61
89.6,Asian,Wales,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 1: Teaching on my course,12
100,Asian,Wales,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 2: Learning opportunities,12
76.7,Asian,Wales,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 3: Assessment and feedback,12
91.7,Asian,Wales,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 4: Academic support,12
62.5,Asian,Wales,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 5: Organisation and management,12
80.6,Asian,Wales,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 6: Learning resources,12
72.2,Asian,Wales,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 7: Student voice,12
86.3,Asian,Wales,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 1: Teaching on my course,20
89,Asian,Wales,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 2: Learning opportunities,20
75,Asian,Wales,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 3: Assessment and feedback,20
85,Asian,Wales,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 4: Academic support,20
77.5,Asian,Wales,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 5: Organisation and management,20
90,Asian,Wales,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 6: Learning resources,20
68.3,Asian,Wales,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 7: Student voice,20
88.2,Asian,Wales,All modes,Undergraduate with postgraduate component,All subjects,Theme 1: Teaching on my course,110
86.4,Asian,Wales,All modes,Undergraduate with postgraduate component,All subjects,Theme 2: Learning opportunities,110
72.1,Asian,Wales,All modes,Undergraduate with postgraduate component,All subjects,Theme 3: Assessment and feedback,110
86.4,Asian,Wales,All modes,Undergraduate with postgraduate component,All subjects,Theme 4: Academic support,110
66.8,Asian,Wales,All modes,Undergraduate with postgraduate component,All subjects,Theme 5: Organisation and management,110
88.2,Asian,Wales,All modes,Undergraduate with postgraduate component,All subjects,Theme 6: Learning resources,110
70,Asian,Wales,All modes,Undergraduate with postgraduate component,All subjects,Theme 7: Student voice,110
89.8,Asian,Wales,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 1: Teaching on my course,61
87.2,Asian,Wales,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 2: Learning opportunities,61
71.7,Asian,Wales,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 3: Assessment and feedback,61
88.5,Asian,Wales,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 4: Academic support,61
63.9,Asian,Wales,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 5: Organisation and management,61
91,Asian,Wales,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 6: Learning resources,61
68.3,Asian,Wales,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 7: Student voice,61
89.6,Asian,Wales,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 1: Teaching on my course,12
100,Asian,Wales,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 2: Learning opportunities,12
76.7,Asian,Wales,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 3: Assessment and feedback,12
91.7,Asian,Wales,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 4: Academic support,12
62.5,Asian,Wales,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 5: Organisation and management,12
80.6,Asian,Wales,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 6: Learning resources,12
72.2,Asian,Wales,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 7: Student voice,12
86.3,Asian,Wales,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 1: Teaching on my course,20
89,Asian,Wales,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 2: Learning opportunities,20
75,Asian,Wales,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 3: Assessment and feedback,20
85,Asian,Wales,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 4: Academic support,20
77.5,Asian,Wales,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 5: Organisation and management,20
90,Asian,Wales,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 6: Learning resources,20
68.3,Asian,Wales,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 7: Student voice,20
88.2,Asian,Wales,Full-time,Undergraduate with postgraduate component,All subjects,Theme 1: Teaching on my course,110
86.4,Asian,Wales,Full-time,Undergraduate with postgraduate component,All subjects,Theme 2: Learning opportunities,110
72.1,Asian,Wales,Full-time,Undergraduate with postgraduate component,All subjects,Theme 3: Assessment and feedback,110
86.4,Asian,Wales,Full-time,Undergraduate with postgraduate component,All subjects,Theme 4: Academic support,110
66.8,Asian,Wales,Full-time,Undergraduate with postgraduate component,All subjects,Theme 5: Organisation and management,110
88.2,Asian,Wales,Full-time,Undergraduate with postgraduate component,All subjects,Theme 6: Learning resources,110
70,Asian,Wales,Full-time,Undergraduate with postgraduate component,All subjects,Theme 7: Student voice,110
89.6,Black,Wales,All modes,All undergraduates,Medicine and dentistry,Theme 1: Teaching on my course,12
90,Black,Wales,All modes,All undergraduates,Medicine and dentistry,Theme 2: Learning opportunities,12
78.3,Black,Wales,All modes,All undergraduates,Medicine and dentistry,Theme 3: Assessment and feedback,12
66.7,Black,Wales,All modes,All undergraduates,Medicine and dentistry,Theme 4: Academic support,12
62.5,Black,Wales,All modes,All undergraduates,Medicine and dentistry,Theme 5: Organisation and management,12
83.3,Black,Wales,All modes,All undergraduates,Medicine and dentistry,Theme 6: Learning resources,12
69.4,Black,Wales,All modes,All undergraduates,Medicine and dentistry,Theme 7: Student voice,12
83.7,Black,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 1: Teaching on my course,76.5
85.9,Black,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 2: Learning opportunities,76.5
77.7,Black,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 3: Assessment and feedback,76.5
78.4,Black,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 4: Academic support,76.5
65.4,Black,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 5: Organisation and management,76.5
85,Black,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 6: Learning resources,76.5
74.3,Black,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 7: Student voice,76.5
86.8,Black,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 1: Teaching on my course,26.5
81.9,Black,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 2: Learning opportunities,26.5
80.4,Black,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 3: Assessment and feedback,26.5
79.2,Black,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 4: Academic support,26.5
82.1,Black,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 5: Organisation and management,26.5
93.5,Black,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 6: Learning resources,25.5
65.4,Black,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 7: Student voice,25.5
66.7,Black,Wales,All modes,All undergraduates,Psychology,Theme 1: Teaching on my course,15
72,Black,Wales,All modes,All undergraduates,Psychology,Theme 2: Learning opportunities,15
61.3,Black,Wales,All modes,All undergraduates,Psychology,Theme 3: Assessment and feedback,15
73.3,Black,Wales,All modes,All undergraduates,Psychology,Theme 4: Academic support,15
58.3,Black,Wales,All modes,All undergraduates,Psychology,Theme 5: Organisation and management,15
85.6,Black,Wales,All modes,All undergraduates,Psychology,Theme 6: Learning resources,15
64.4,Black,Wales,All modes,All undergraduates,Psychology,Theme 7: Student voice,15
83.3,Black,Wales,All modes,All undergraduates,Engineering and technology,Theme 1: Teaching on my course,30
75.3,Black,Wales,All modes,All undergraduates,Engineering and technology,Theme 2: Learning opportunities,30
78.7,Black,Wales,All modes,All undergraduates,Engineering and technology,Theme 3: Assessment and feedback,30
86.7,Black,Wales,All modes,All undergraduates,Engineering and technology,Theme 4: Academic support,30
85,Black,Wales,All modes,All undergraduates,Engineering and technology,Theme 5: Organisation and management,30
85.1,Black,Wales,All modes,All undergraduates,Engineering and technology,Theme 6: Learning resources,29
79.4,Black,Wales,All modes,All undergraduates,Engineering and technology,Theme 7: Student voice,30
74,Black,Wales,All modes,All undergraduates,Computing,Theme 1: Teaching on my course,24
74.2,Black,Wales,All modes,All undergraduates,Computing,Theme 2: Learning opportunities,24
58.3,Black,Wales,All modes,All undergraduates,Computing,Theme 3: Assessment and feedback,24
62.5,Black,Wales,All modes,All undergraduates,Computing,Theme 4: Academic support,24
60.4,Black,Wales,All modes,All undergraduates,Computing,Theme 5: Organisation and management,24
77.8,Black,Wales,All modes,All undergraduates,Computing,Theme 6: Learning resources,24
63.9,Black,Wales,All modes,All undergraduates,Computing,Theme 7: Student voice,24
92,Black,Wales,All modes,All undergraduates,Social sciences,Theme 1: Teaching on my course,77.5
89.7,Black,Wales,All modes,All undergraduates,Social sciences,Theme 2: Learning opportunities,77.5
84.7,Black,Wales,All modes,All undergraduates,Social sciences,Theme 3: Assessment and feedback,77.5
87.7,Black,Wales,All modes,All undergraduates,Social sciences,Theme 4: Academic support,77.5
88.1,Black,Wales,All modes,All undergraduates,Social sciences,Theme 5: Organisation and management,77.5
83,Black,Wales,All modes,All undergraduates,Social sciences,Theme 6: Learning resources,77.5
80.2,Black,Wales,All modes,All undergraduates,Social sciences,Theme 7: Student voice,77.5
87.5,Black,Wales,All modes,All undergraduates,Law,Theme 1: Teaching on my course,17
87.6,Black,Wales,All modes,All undergraduates,Law,Theme 2: Learning opportunities,17
77.6,Black,Wales,All modes,All undergraduates,Law,Theme 3: Assessment and feedback,17
91.2,Black,Wales,All modes,All undergraduates,Law,Theme 4: Academic support,17
82.4,Black,Wales,All modes,All undergraduates,Law,Theme 5: Organisation and management,17
94.1,Black,Wales,All modes,All undergraduates,Law,Theme 6: Learning resources,17
85.3,Black,Wales,All modes,All undergraduates,Law,Theme 7: Student voice,17
92.2,Black,Wales,All modes,All undergraduates,Business and management,Theme 1: Teaching on my course,56
88.8,Black,Wales,All modes,All undergraduates,Business and management,Theme 2: Learning opportunities,56
78,Black,Wales,All modes,All undergraduates,Business and management,Theme 3: Assessment and feedback,56
82.1,Black,Wales,All modes,All undergraduates,Business and management,Theme 4: Academic support,56
80.8,Black,Wales,All modes,All undergraduates,Business and management,Theme 5: Organisation and management,56
75.7,Black,Wales,All modes,All undergraduates,Business and management,Theme 6: Learning resources,56
74.4,Black,Wales,All modes,All undergraduates,Business and management,Theme 7: Student voice,56
95,Black,Wales,All modes,All undergraduates,Language and area studies,Theme 1: Teaching on my course,7.5
89.3,Black,Wales,All modes,All undergraduates,Language and area studies,Theme 2: Learning opportunities,7.5
85.3,Black,Wales,All modes,All undergraduates,Language and area studies,Theme 3: Assessment and feedback,7.5
93.3,Black,Wales,All modes,All undergraduates,Language and area studies,Theme 4: Academic support,7.5
76.7,Black,Wales,All modes,All undergraduates,Language and area studies,Theme 5: Organisation and management,7.5
87.8,Black,Wales,All modes,All undergraduates,Language and area studies,Theme 6: Learning resources,7.5
82.2,Black,Wales,All modes,All undergraduates,Language and area studies,Theme 7: Student voice,7.5
79.6,Black,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 1: Teaching on my course,13.5
81.1,Black,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 2: Learning opportunities,13.5
83.7,Black,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 3: Assessment and feedback,13.5
88.9,Black,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 4: Academic support,13.5
55.6,Black,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 5: Organisation and management,13.5
85.2,Black,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 6: Learning resources,13.5
80.2,Black,Wales,All modes,All undergraduates,"Design, and creative and performing arts",Theme 7: Student voice,13.5
86,Black,Wales,All modes,All undergraduates,All subjects,Theme 1: Teaching on my course,383
84.9,Black,Wales,All modes,All undergraduates,All subjects,Theme 2: Learning opportunities,383
78,Black,Wales,All modes,All undergraduates,All subjects,Theme 3: Assessment and feedback,383
82.1,Black,Wales,All modes,All undergraduates,All subjects,Theme 4: Academic support,383
75.7,Black,Wales,All modes,All undergraduates,All subjects,Theme 5: Organisation and management,383
83.6,Black,Wales,All modes,All undergraduates,All subjects,Theme 6: Learning resources,381
75.3,Black,Wales,All modes,All undergraduates,All subjects,Theme 7: Student voice,382
89.6,Black,Wales,Full-time,All undergraduates,Medicine and dentistry,Theme 1: Teaching on my course,12
90,Black,Wales,Full-time,All undergraduates,Medicine and dentistry,Theme 2: Learning opportunities,12
78.3,Black,Wales,Full-time,All undergraduates,Medicine and dentistry,Theme 3: Assessment and feedback,12
66.7,Black,Wales,Full-time,All undergraduates,Medicine and dentistry,Theme 4: Academic support,12
62.5,Black,Wales,Full-time,All undergraduates,Medicine and dentistry,Theme 5: Organisation and management,12
83.3,Black,Wales,Full-time,All undergraduates,Medicine and dentistry,Theme 6: Learning resources,12
69.4,Black,Wales,Full-time,All undergraduates,Medicine and dentistry,Theme 7: Student voice,12
83.6,Black,Wales,Full-time,All undergraduates,Subjects allied to medicine,Theme 1: Teaching on my course,74.5
86,Black,Wales,Full-time,All undergraduates,Subjects allied to medicine,Theme 2: Learning opportunities,74.5
77.1,Black,Wales,Full-time,All undergraduates,Subjects allied to medicine,Theme 3: Assessment and feedback,74.5
78.5,Black,Wales,Full-time,All undergraduates,Subjects allied to medicine,Theme 4: Academic support,74.5
65.8,Black,Wales,Full-time,All undergraduates,Subjects allied to medicine,Theme 5: Organisation and management,74.5
85,Black,Wales,Full-time,All undergraduates,Subjects allied to medicine,Theme 6: Learning resources,74.5
74.5,Black,Wales,Full-time,All undergraduates,Subjects allied to medicine,Theme 7: Student voice,74.5
86.8,Black,Wales,Full-time,All undergraduates,Biological and sport sciences,Theme 1: Teaching on my course,26.5
81.9,Black,Wales,Full-time,All undergraduates,Biological and sport sciences,Theme 2: Learning opportunities,26.5
80.4,Black,Wales,Full-time,All undergraduates,Biological and sport sciences,Theme 3: Assessment and feedback,26.5
79.2,Black,Wales,Full-time,All undergraduates,Biological and sport sciences,Theme 4: Academic support,26.5
82.1,Black,Wales,Full-time,All undergraduates,Biological and sport sciences,Theme 5: Organisation and management,26.5
93.5,Black,Wales,Full-time,All undergraduates,Biological and sport sciences,Theme 6: Learning resources,25.5
65.4,Black,Wales,Full-time,All undergraduates,Biological and sport sciences,Theme 7: Student voice,25.5
66.7,Black,Wales,Full-time,All undergraduates,Psychology,Theme 1: Teaching on my course,15
72,Black,Wales,Full-time,All undergraduates,Psychology,Theme 2: Learning opportunities,15
61.3,Black,Wales,Full-time,All undergraduates,Psychology,Theme 3: Assessment and feedback,15
73.3,Black,Wales,Full-time,All undergraduates,Psychology,Theme 4: Academic support,15
58.3,Black,Wales,Full-time,All undergraduates,Psychology,Theme 5: Organisation and management,15
85.6,Black,Wales,Full-time,All undergraduates,Psychology,Theme 6: Learning resources,15
64.4,Black,Wales,Full-time,All undergraduates,Psychology,Theme 7: Student voice,15
82.8,Black,Wales,Full-time,All undergraduates,Engineering and technology,Theme 1: Teaching on my course,29
75.9,Black,Wales,Full-time,All undergraduates,Engineering and technology,Theme 2: Learning opportunities,29
78.6,Black,Wales,Full-time,All undergraduates,Engineering and technology,Theme 3: Assessment and feedback,29
86.2,Black,Wales,Full-time,All undergraduates,Engineering and technology,Theme 4: Academic support,29
84.5,Black,Wales,Full-time,All undergraduates,Engineering and technology,Theme 5: Organisation and management,29
85.1,Black,Wales,Full-time,All undergraduates,Engineering and technology,Theme 6: Learning resources,29
79.9,Black,Wales,Full-time,All undergraduates,Engineering and technology,Theme 7: Student voice,29
72.8,Black,Wales,Full-time,All undergraduates,Computing,Theme 1: Teaching on my course,23
73,Black,Wales,Full-time,All undergraduates,Computing,Theme 2: Learning opportunities,23
56.5,Black,Wales,Full-time,All undergraduates,Computing,Theme 3: Assessment and feedback,23
60.9,Black,Wales,Full-time,All undergraduates,Computing,Theme 4: Academic support,23
58.7,Black,Wales,Full-time,All undergraduates,Computing,Theme 5: Organisation and management,23
76.8,Black,Wales,Full-time,All undergraduates,Computing,Theme 6: Learning resources,23
62.3,Black,Wales,Full-time,All undergraduates,Computing,Theme 7: Student voice,23
91.9,Black,Wales,Full-time,All undergraduates,Social sciences,Theme 1: Teaching on my course,76.5
89.5,Black,Wales,Full-time,All undergraduates,Social sciences,Theme 2: Learning opportunities,76.5
84.5,Black,Wales,Full-time,All undergraduates,Social sciences,Theme 3: Assessment and feedback,76.5
87.6,Black,Wales,Full-time,All undergraduates,Social sciences,Theme 4: Academic support,76.5
87.9,Black,Wales,Full-time,All undergraduates,Social sciences,Theme 5: Organisation and management,76.5
82.8,Black,Wales,Full-time,All undergraduates,Social sciences,Theme 6: Learning resources,76.5
80,Black,Wales,Full-time,All undergraduates,Social sciences,Theme 7: Student voice,76.5
87.5,Black,Wales,Full-time,All undergraduates,Law,Theme 1: Teaching on my course,17
87.6,Black,Wales,Full-time,All undergraduates,Law,Theme 2: Learning opportunities,17
77.6,Black,Wales,Full-time,All undergraduates,Law,Theme 3: Assessment and feedback,17
91.2,Black,Wales,Full-time,All undergraduates,Law,Theme 4: Academic support,17
82.4,Black,Wales,Full-time,All undergraduates,Law,Theme 5: Organisation and management,17
94.1,Black,Wales,Full-time,All undergraduates,Law,Theme 6: Learning resources,17
85.3,Black,Wales,Full-time,All undergraduates,Law,Theme 7: Student voice,17
