Positvity measure (%),Split,Provider country,Mode of study,Level of study,Subject,Question Number,Responses
71,Male,Scotland,All modes,Undergraduate with postgraduate component,"Design, and creative and performing arts",Theme 7: Student voice,5.2
85.2,Male,Scotland,All modes,Undergraduate with postgraduate component,All subjects,Theme 1: Teaching on my course,1431
81.8,Male,Scotland,All modes,Undergraduate with postgraduate component,All subjects,Theme 2: Learning opportunities,1431
68,Male,Scotland,All modes,Undergraduate with postgraduate component,All subjects,Theme 3: Assessment and feedback,1431
84.6,Male,Scotland,All modes,Undergraduate with postgraduate component,All subjects,Theme 4: Academic support,1428
67.2,Male,Scotland,All modes,Undergraduate with postgraduate component,All subjects,Theme 5: Organisation and management,1431
86.2,Male,Scotland,All modes,Undergraduate with postgraduate component,All subjects,Theme 6: Learning resources,1429
67.2,Male,Scotland,All modes,Undergraduate with postgraduate component,All subjects,Theme 7: Student voice,1428
86.1,Male,Scotland,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 1: Teaching on my course,299
85.1,Male,Scotland,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 2: Learning opportunities,299
69.8,Male,Scotland,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 3: Assessment and feedback,299
83.2,Male,Scotland,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 4: Academic support,297
59.2,Male,Scotland,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 5: Organisation and management,299
82.1,Male,Scotland,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 6: Learning resources,299
69.9,Male,Scotland,Full-time,Undergraduate with postgraduate component,Medicine and dentistry,Theme 7: Student voice,298
88.3,Male,Scotland,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 1: Teaching on my course,66
89.1,Male,Scotland,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 2: Learning opportunities,66
66.4,Male,Scotland,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 3: Assessment and feedback,66
96.2,Male,Scotland,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 4: Academic support,66
78,Male,Scotland,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 5: Organisation and management,66
90.4,Male,Scotland,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 6: Learning resources,66
79,Male,Scotland,Full-time,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 7: Student voice,66
88.2,Male,Scotland,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 1: Teaching on my course,21.2
81.6,Male,Scotland,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 2: Learning opportunities,21.2
82.4,Male,Scotland,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 3: Assessment and feedback,21.2
88.2,Male,Scotland,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 4: Academic support,21.2
81.9,Male,Scotland,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 5: Organisation and management,21.2
87.9,Male,Scotland,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 6: Learning resources,21.2
73.1,Male,Scotland,Full-time,Undergraduate with postgraduate component,Biological and sport sciences,Theme 7: Student voice,20.7
90.6,Male,Scotland,Full-time,Undergraduate with postgraduate component,Veterinary sciences,Theme 1: Teaching on my course,32
85,Male,Scotland,Full-time,Undergraduate with postgraduate component,Veterinary sciences,Theme 2: Learning opportunities,32
75,Male,Scotland,Full-time,Undergraduate with postgraduate component,Veterinary sciences,Theme 3: Assessment and feedback,32
84.4,Male,Scotland,Full-time,Undergraduate with postgraduate component,Veterinary sciences,Theme 4: Academic support,32
64.1,Male,Scotland,Full-time,Undergraduate with postgraduate component,Veterinary sciences,Theme 5: Organisation and management,32
88,Male,Scotland,Full-time,Undergraduate with postgraduate component,Veterinary sciences,Theme 6: Learning resources,32
77.1,Male,Scotland,Full-time,Undergraduate with postgraduate component,Veterinary sciences,Theme 7: Student voice,32
90.2,Male,Scotland,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 1: Teaching on my course,185.8
84.5,Male,Scotland,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 2: Learning opportunities,185.8
73.9,Male,Scotland,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 3: Assessment and feedback,185.8
90.1,Male,Scotland,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 4: Academic support,185.8
74.8,Male,Scotland,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 5: Organisation and management,185.8
88,Male,Scotland,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 6: Learning resources,185.8
70.3,Male,Scotland,Full-time,Undergraduate with postgraduate component,Physical sciences,Theme 7: Student voice,185.3
92.6,Male,Scotland,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 1: Teaching on my course,30.5
87.9,Male,Scotland,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 2: Learning opportunities,30.5
85.4,Male,Scotland,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 3: Assessment and feedback,30.5
93.4,Male,Scotland,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 4: Academic support,30.5
94.3,Male,Scotland,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 5: Organisation and management,30.5
87.7,Male,Scotland,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 6: Learning resources,28.5
75.7,Male,Scotland,Full-time,Undergraduate with postgraduate component,Mathematical sciences,Theme 7: Student voice,29.5
81.9,Male,Scotland,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 1: Teaching on my course,636.7
78.9,Male,Scotland,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 2: Learning opportunities,636.7
64,Male,Scotland,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 3: Assessment and feedback,636.7
81.9,Male,Scotland,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 4: Academic support,635.7
66.2,Male,Scotland,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 5: Organisation and management,636.7
86.5,Male,Scotland,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 6: Learning resources,636.7
63,Male,Scotland,Full-time,Undergraduate with postgraduate component,Engineering and technology,Theme 7: Student voice,636.7
88.1,Male,Scotland,Full-time,Undergraduate with postgraduate component,Computing,Theme 1: Teaching on my course,99.5
80.9,Male,Scotland,Full-time,Undergraduate with postgraduate component,Computing,Theme 2: Learning opportunities,99.5
65.8,Male,Scotland,Full-time,Undergraduate with postgraduate component,Computing,Theme 3: Assessment and feedback,99.5
84.7,Male,Scotland,Full-time,Undergraduate with postgraduate component,Computing,Theme 4: Academic support,99.5
71.6,Male,Scotland,Full-time,Undergraduate with postgraduate component,Computing,Theme 5: Organisation and management,99.5
89.6,Male,Scotland,Full-time,Undergraduate with postgraduate component,Computing,Theme 6: Learning resources,99.5
65,Male,Scotland,Full-time,Undergraduate with postgraduate component,Computing,Theme 7: Student voice,99.5
86,Male,Scotland,Full-time,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 1: Teaching on my course,32.6
78,Male,Scotland,Full-time,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 2: Learning opportunities,32.6
72.1,Male,Scotland,Full-time,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 3: Assessment and feedback,32.6
88.8,Male,Scotland,Full-time,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 4: Academic support,32.6
60.7,Male,Scotland,Full-time,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 5: Organisation and management,32.6
83,Male,Scotland,Full-time,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 6: Learning resources,32.6
68.7,Male,Scotland,Full-time,Undergraduate with postgraduate component,"Architecture, building and planning",Theme 7: Student voice,32.6
79.1,Male,Scotland,Full-time,Undergraduate with postgraduate component,Business and management,Theme 1: Teaching on my course,6
79.4,Male,Scotland,Full-time,Undergraduate with postgraduate component,Business and management,Theme 2: Learning opportunities,6
71.7,Male,Scotland,Full-time,Undergraduate with postgraduate component,Business and management,Theme 3: Assessment and feedback,6
83.3,Male,Scotland,Full-time,Undergraduate with postgraduate component,Business and management,Theme 4: Academic support,6
75,Male,Scotland,Full-time,Undergraduate with postgraduate component,Business and management,Theme 5: Organisation and management,6
98.2,Male,Scotland,Full-time,Undergraduate with postgraduate component,Business and management,Theme 6: Learning resources,6
61.2,Male,Scotland,Full-time,Undergraduate with postgraduate component,Business and management,Theme 7: Student voice,6
75,Male,Scotland,Full-time,Undergraduate with postgraduate component,Language and area studies,Theme 1: Teaching on my course,5
78,Male,Scotland,Full-time,Undergraduate with postgraduate component,Language and area studies,Theme 2: Learning opportunities,5
70,Male,Scotland,Full-time,Undergraduate with postgraduate component,Language and area studies,Theme 3: Assessment and feedback,5
80,Male,Scotland,Full-time,Undergraduate with postgraduate component,Language and area studies,Theme 4: Academic support,5
70,Male,Scotland,Full-time,Undergraduate with postgraduate component,Language and area studies,Theme 5: Organisation and management,5
100,Male,Scotland,Full-time,Undergraduate with postgraduate component,Language and area studies,Theme 6: Learning resources,5
66.7,Male,Scotland,Full-time,Undergraduate with postgraduate component,Language and area studies,Theme 7: Student voice,5
87.1,Male,Scotland,Full-time,Undergraduate with postgraduate component,"Design, and creative and performing arts",Theme 1: Teaching on my course,5.2
80,Male,Scotland,Full-time,Undergraduate with postgraduate component,"Design, and creative and performing arts",Theme 2: Learning opportunities,5.2
71.6,Male,Scotland,Full-time,Undergraduate with postgraduate component,"Design, and creative and performing arts",Theme 3: Assessment and feedback,5.2
72.6,Male,Scotland,Full-time,Undergraduate with postgraduate component,"Design, and creative and performing arts",Theme 4: Academic support,5.2
59.7,Male,Scotland,Full-time,Undergraduate with postgraduate component,"Design, and creative and performing arts",Theme 5: Organisation and management,5.2
93.5,Male,Scotland,Full-time,Undergraduate with postgraduate component,"Design, and creative and performing arts",Theme 6: Learning resources,5.2
71,Male,Scotland,Full-time,Undergraduate with postgraduate component,"Design, and creative and performing arts",Theme 7: Student voice,5.2
85.2,Male,Scotland,Full-time,Undergraduate with postgraduate component,All subjects,Theme 1: Teaching on my course,1427
81.9,Male,Scotland,Full-time,Undergraduate with postgraduate component,All subjects,Theme 2: Learning opportunities,1427
68,Male,Scotland,Full-time,Undergraduate with postgraduate component,All subjects,Theme 3: Assessment and feedback,1427
84.6,Male,Scotland,Full-time,Undergraduate with postgraduate component,All subjects,Theme 4: Academic support,1424
67.2,Male,Scotland,Full-time,Undergraduate with postgraduate component,All subjects,Theme 5: Organisation and management,1427
86.2,Male,Scotland,Full-time,Undergraduate with postgraduate component,All subjects,Theme 6: Learning resources,1425
67.2,Male,Scotland,Full-time,Undergraduate with postgraduate component,All subjects,Theme 7: Student voice,1424
80,Other sex,Scotland,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 1: Teaching on my course,7.3
78.8,Other sex,Scotland,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 2: Learning opportunities,7.3
68.5,Other sex,Scotland,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 3: Assessment and feedback,7.3
80.8,Other sex,Scotland,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 4: Academic support,7.3
60.3,Other sex,Scotland,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 5: Organisation and management,7.3
74,Other sex,Scotland,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 6: Learning resources,7.3
64.4,Other sex,Scotland,All modes,All undergraduates,"Historical, philosophical and religious studies",Theme 7: Student voice,7.3
89.6,Other sex,Scotland,All modes,All undergraduates,"Design, and creative and performing arts",Theme 1: Teaching on my course,10.9
70.9,Other sex,Scotland,All modes,All undergraduates,"Design, and creative and performing arts",Theme 2: Learning opportunities,10.9
76.7,Other sex,Scotland,All modes,All undergraduates,"Design, and creative and performing arts",Theme 3: Assessment and feedback,10.9
94,Other sex,Scotland,All modes,All undergraduates,"Design, and creative and performing arts",Theme 4: Academic support,10.9
55.5,Other sex,Scotland,All modes,All undergraduates,"Design, and creative and performing arts",Theme 5: Organisation and management,10.9
69.1,Other sex,Scotland,All modes,All undergraduates,"Design, and creative and performing arts",Theme 6: Learning resources,10.9
78.6,Other sex,Scotland,All modes,All undergraduates,"Design, and creative and performing arts",Theme 7: Student voice,10.9
79.8,Other sex,Scotland,All modes,All undergraduates,All subjects,Theme 1: Teaching on my course,56
75.4,Other sex,Scotland,All modes,All undergraduates,All subjects,Theme 2: Learning opportunities,56
70.2,Other sex,Scotland,All modes,All undergraduates,All subjects,Theme 3: Assessment and feedback,56
80.4,Other sex,Scotland,All modes,All undergraduates,All subjects,Theme 4: Academic support,56
58.9,Other sex,Scotland,All modes,All undergraduates,All subjects,Theme 5: Organisation and management,56
75.9,Other sex,Scotland,All modes,All undergraduates,All subjects,Theme 6: Learning resources,56
70.2,Other sex,Scotland,All modes,All undergraduates,All subjects,Theme 7: Student voice,56
80,Other sex,Scotland,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 1: Teaching on my course,7.3
78.8,Other sex,Scotland,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 2: Learning opportunities,7.3
68.5,Other sex,Scotland,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 3: Assessment and feedback,7.3
80.8,Other sex,Scotland,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 4: Academic support,7.3
60.3,Other sex,Scotland,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 5: Organisation and management,7.3
74,Other sex,Scotland,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 6: Learning resources,7.3
64.4,Other sex,Scotland,Full-time,All undergraduates,"Historical, philosophical and religious studies",Theme 7: Student voice,7.3
89.6,Other sex,Scotland,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 1: Teaching on my course,10.9
70.9,Other sex,Scotland,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 2: Learning opportunities,10.9
76.7,Other sex,Scotland,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 3: Assessment and feedback,10.9
94,Other sex,Scotland,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 4: Academic support,10.9
55.5,Other sex,Scotland,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 5: Organisation and management,10.9
69.1,Other sex,Scotland,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 6: Learning resources,10.9
78.6,Other sex,Scotland,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 7: Student voice,10.9
79.8,Other sex,Scotland,Full-time,All undergraduates,All subjects,Theme 1: Teaching on my course,56
75.4,Other sex,Scotland,Full-time,All undergraduates,All subjects,Theme 2: Learning opportunities,56
70.2,Other sex,Scotland,Full-time,All undergraduates,All subjects,Theme 3: Assessment and feedback,56
80.4,Other sex,Scotland,Full-time,All undergraduates,All subjects,Theme 4: Academic support,56
58.9,Other sex,Scotland,Full-time,All undergraduates,All subjects,Theme 5: Organisation and management,56
75.9,Other sex,Scotland,Full-time,All undergraduates,All subjects,Theme 6: Learning resources,56
70.2,Other sex,Scotland,Full-time,All undergraduates,All subjects,Theme 7: Student voice,56
80,Other sex,Scotland,All modes,First degree,"Historical, philosophical and religious studies",Theme 1: Teaching on my course,7.3
78.8,Other sex,Scotland,All modes,First degree,"Historical, philosophical and religious studies",Theme 2: Learning opportunities,7.3
68.5,Other sex,Scotland,All modes,First degree,"Historical, philosophical and religious studies",Theme 3: Assessment and feedback,7.3
80.8,Other sex,Scotland,All modes,First degree,"Historical, philosophical and religious studies",Theme 4: Academic support,7.3
60.3,Other sex,Scotland,All modes,First degree,"Historical, philosophical and religious studies",Theme 5: Organisation and management,7.3
74,Other sex,Scotland,All modes,First degree,"Historical, philosophical and religious studies",Theme 6: Learning resources,7.3
64.4,Other sex,Scotland,All modes,First degree,"Historical, philosophical and religious studies",Theme 7: Student voice,7.3
89.6,Other sex,Scotland,All modes,First degree,"Design, and creative and performing arts",Theme 1: Teaching on my course,10.9
70.9,Other sex,Scotland,All modes,First degree,"Design, and creative and performing arts",Theme 2: Learning opportunities,10.9
76.7,Other sex,Scotland,All modes,First degree,"Design, and creative and performing arts",Theme 3: Assessment and feedback,10.9
94,Other sex,Scotland,All modes,First degree,"Design, and creative and performing arts",Theme 4: Academic support,10.9
55.5,Other sex,Scotland,All modes,First degree,"Design, and creative and performing arts",Theme 5: Organisation and management,10.9
69.1,Other sex,Scotland,All modes,First degree,"Design, and creative and performing arts",Theme 6: Learning resources,10.9
78.6,Other sex,Scotland,All modes,First degree,"Design, and creative and performing arts",Theme 7: Student voice,10.9
78,Other sex,Scotland,All modes,First degree,All subjects,Theme 1: Teaching on my course,50
74,Other sex,Scotland,All modes,First degree,All subjects,Theme 2: Learning opportunities,50
68.2,Other sex,Scotland,All modes,First degree,All subjects,Theme 3: Assessment and feedback,50
79,Other sex,Scotland,All modes,First degree,All subjects,Theme 4: Academic support,50
59,Other sex,Scotland,All modes,First degree,All subjects,Theme 5: Organisation and management,50
75.7,Other sex,Scotland,All modes,First degree,All subjects,Theme 6: Learning resources,50
68,Other sex,Scotland,All modes,First degree,All subjects,Theme 7: Student voice,50
80,Other sex,Scotland,Full-time,First degree,"Historical, philosophical and religious studies",Theme 1: Teaching on my course,7.3
78.8,Other sex,Scotland,Full-time,First degree,"Historical, philosophical and religious studies",Theme 2: Learning opportunities,7.3
68.5,Other sex,Scotland,Full-time,First degree,"Historical, philosophical and religious studies",Theme 3: Assessment and feedback,7.3
80.8,Other sex,Scotland,Full-time,First degree,"Historical, philosophical and religious studies",Theme 4: Academic support,7.3
60.3,Other sex,Scotland,Full-time,First degree,"Historical, philosophical and religious studies",Theme 5: Organisation and management,7.3
74,Other sex,Scotland,Full-time,First degree,"Historical, philosophical and religious studies",Theme 6: Learning resources,7.3
64.4,Other sex,Scotland,Full-time,First degree,"Historical, philosophical and religious studies",Theme 7: Student voice,7.3
89.6,Other sex,Scotland,Full-time,First degree,"Design, and creative and performing arts",Theme 1: Teaching on my course,10.9
70.9,Other sex,Scotland,Full-time,First degree,"Design, and creative and performing arts",Theme 2: Learning opportunities,10.9
76.7,Other sex,Scotland,Full-time,First degree,"Design, and creative and performing arts",Theme 3: Assessment and feedback,10.9
94,Other sex,Scotland,Full-time,First degree,"Design, and creative and performing arts",Theme 4: Academic support,10.9
55.5,Other sex,Scotland,Full-time,First degree,"Design, and creative and performing arts",Theme 5: Organisation and management,10.9
69.1,Other sex,Scotland,Full-time,First degree,"Design, and creative and performing arts",Theme 6: Learning resources,10.9
78.6,Other sex,Scotland,Full-time,First degree,"Design, and creative and performing arts",Theme 7: Student voice,10.9
78,Other sex,Scotland,Full-time,First degree,All subjects,Theme 1: Teaching on my course,50
74,Other sex,Scotland,Full-time,First degree,All subjects,Theme 2: Learning opportunities,50
68.2,Other sex,Scotland,Full-time,First degree,All subjects,Theme 3: Assessment and feedback,50
79,Other sex,Scotland,Full-time,First degree,All subjects,Theme 4: Academic support,50
59,Other sex,Scotland,Full-time,First degree,All subjects,Theme 5: Organisation and management,50
75.7,Other sex,Scotland,Full-time,First degree,All subjects,Theme 6: Learning resources,50
68,Other sex,Scotland,Full-time,First degree,All subjects,Theme 7: Student voice,50
88.1,Female,Wales,All modes,All undergraduates,Medicine and dentistry,Theme 1: Teaching on my course,246
86.1,Female,Wales,All modes,All undergraduates,Medicine and dentistry,Theme 2: Learning opportunities,246
71.3,Female,Wales,All modes,All undergraduates,Medicine and dentistry,Theme 3: Assessment and feedback,246
78.9,Female,Wales,All modes,All undergraduates,Medicine and dentistry,Theme 4: Academic support,246
52.2,Female,Wales,All modes,All undergraduates,Medicine and dentistry,Theme 5: Organisation and management,246
89.5,Female,Wales,All modes,All undergraduates,Medicine and dentistry,Theme 6: Learning resources,245
66,Female,Wales,All modes,All undergraduates,Medicine and dentistry,Theme 7: Student voice,245
79.7,Female,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 1: Teaching on my course,1959.5
75.7,Female,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 2: Learning opportunities,1959.5
72.2,Female,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 3: Assessment and feedback,1959.5
69.5,Female,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 4: Academic support,1958.5
48.1,Female,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 5: Organisation and management,1957.5
84.3,Female,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 6: Learning resources,1949.5
62.4,Female,Wales,All modes,All undergraduates,Subjects allied to medicine,Theme 7: Student voice,1943.5
85.9,Female,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 1: Teaching on my course,823.6
81.9,Female,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 2: Learning opportunities,823.6
77.1,Female,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 3: Assessment and feedback,823.6
82.3,Female,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 4: Academic support,823
77.2,Female,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 5: Organisation and management,823.6
86.7,Female,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 6: Learning resources,820
72.1,Female,Wales,All modes,All undergraduates,Biological and sport sciences,Theme 7: Student voice,820.6
85.5,Female,Wales,All modes,All undergraduates,Psychology,Theme 1: Teaching on my course,659.2
79.7,Female,Wales,All modes,All undergraduates,Psychology,Theme 2: Learning opportunities,659.2
74.3,Female,Wales,All modes,All undergraduates,Psychology,Theme 3: Assessment and feedback,659.2
79.9,Female,Wales,All modes,All undergraduates,Psychology,Theme 4: Academic support,659.2
77.1,Female,Wales,All modes,All undergraduates,Psychology,Theme 5: Organisation and management,659.2
88.5,Female,Wales,All modes,All undergraduates,Psychology,Theme 6: Learning resources,656.7
73.5,Female,Wales,All modes,All undergraduates,Psychology,Theme 7: Student voice,658.7
89.8,Female,Wales,All modes,All undergraduates,Veterinary sciences,Theme 1: Teaching on my course,22
91.8,Female,Wales,All modes,All undergraduates,Veterinary sciences,Theme 2: Learning opportunities,22
75.5,Female,Wales,All modes,All undergraduates,Veterinary sciences,Theme 3: Assessment and feedback,22
70.5,Female,Wales,All modes,All undergraduates,Veterinary sciences,Theme 4: Academic support,22
56.8,Female,Wales,All modes,All undergraduates,Veterinary sciences,Theme 5: Organisation and management,22
87.9,Female,Wales,All modes,All undergraduates,Veterinary sciences,Theme 6: Learning resources,22
69.7,Female,Wales,All modes,All undergraduates,Veterinary sciences,Theme 7: Student voice,22
88.7,Female,Wales,All modes,All undergraduates,"Agriculture, food and related studies",Theme 1: Teaching on my course,109.8
82.6,Female,Wales,All modes,All undergraduates,"Agriculture, food and related studies",Theme 2: Learning opportunities,109.8
83.9,Female,Wales,All modes,All undergraduates,"Agriculture, food and related studies",Theme 3: Assessment and feedback,109.8
86.8,Female,Wales,All modes,All undergraduates,"Agriculture, food and related studies",Theme 4: Academic support,109.8
75.8,Female,Wales,All modes,All undergraduates,"Agriculture, food and related studies",Theme 5: Organisation and management,109.8
85.6,Female,Wales,All modes,All undergraduates,"Agriculture, food and related studies",Theme 6: Learning resources,108.8
74.6,Female,Wales,All modes,All undergraduates,"Agriculture, food and related studies",Theme 7: Student voice,109.8
85,Female,Wales,All modes,All undergraduates,Physical sciences,Theme 1: Teaching on my course,150.2
76.6,Female,Wales,All modes,All undergraduates,Physical sciences,Theme 2: Learning opportunities,150.2
71.4,Female,Wales,All modes,All undergraduates,Physical sciences,Theme 3: Assessment and feedback,150.2
85.3,Female,Wales,All modes,All undergraduates,Physical sciences,Theme 4: Academic support,150.2
61,Female,Wales,All modes,All undergraduates,Physical sciences,Theme 5: Organisation and management,150.2
85.8,Female,Wales,All modes,All undergraduates,Physical sciences,Theme 6: Learning resources,150.2
68.2,Female,Wales,All modes,All undergraduates,Physical sciences,Theme 7: Student voice,149.2
85.3,Female,Wales,All modes,All undergraduates,Mathematical sciences,Theme 1: Teaching on my course,47.5
80.8,Female,Wales,All modes,All undergraduates,Mathematical sciences,Theme 2: Learning opportunities,47.5
80.8,Female,Wales,All modes,All undergraduates,Mathematical sciences,Theme 3: Assessment and feedback,47.5
92.1,Female,Wales,All modes,All undergraduates,Mathematical sciences,Theme 4: Academic support,47.5
91.1,Female,Wales,All modes,All undergraduates,Mathematical sciences,Theme 5: Organisation and management,47.5
85.3,Female,Wales,All modes,All undergraduates,Mathematical sciences,Theme 6: Learning resources,46.5
69.1,Female,Wales,All modes,All undergraduates,Mathematical sciences,Theme 7: Student voice,47.5
82.1,Female,Wales,All modes,All undergraduates,Engineering and technology,Theme 1: Teaching on my course,177.5
75.9,Female,Wales,All modes,All undergraduates,Engineering and technology,Theme 2: Learning opportunities,177.5
68.8,Female,Wales,All modes,All undergraduates,Engineering and technology,Theme 3: Assessment and feedback,177.5
87.6,Female,Wales,All modes,All undergraduates,Engineering and technology,Theme 4: Academic support,177.5
69.2,Female,Wales,All modes,All undergraduates,Engineering and technology,Theme 5: Organisation and management,177.5
85,Female,Wales,All modes,All undergraduates,Engineering and technology,Theme 6: Learning resources,176.5
72.9,Female,Wales,All modes,All undergraduates,Engineering and technology,Theme 7: Student voice,176.5
83.1,Female,Wales,All modes,All undergraduates,Computing,Theme 1: Teaching on my course,147
79.6,Female,Wales,All modes,All undergraduates,Computing,Theme 2: Learning opportunities,147
81.5,Female,Wales,All modes,All undergraduates,Computing,Theme 3: Assessment and feedback,147
85.5,Female,Wales,All modes,All undergraduates,Computing,Theme 4: Academic support,147
73,Female,Wales,All modes,All undergraduates,Computing,Theme 5: Organisation and management,147
85.3,Female,Wales,All modes,All undergraduates,Computing,Theme 6: Learning resources,146
76.1,Female,Wales,All modes,All undergraduates,Computing,Theme 7: Student voice,146
81.6,Female,Wales,All modes,All undergraduates,"Architecture, building and planning",Theme 1: Teaching on my course,78
75.8,Female,Wales,All modes,All undergraduates,"Architecture, building and planning",Theme 2: Learning opportunities,78
71.8,Female,Wales,All modes,All undergraduates,"Architecture, building and planning",Theme 3: Assessment and feedback,78
81.1,Female,Wales,All modes,All undergraduates,"Architecture, building and planning",Theme 4: Academic support,78
67.6,Female,Wales,All modes,All undergraduates,"Architecture, building and planning",Theme 5: Organisation and management,78
82.1,Female,Wales,All modes,All undergraduates,"Architecture, building and planning",Theme 6: Learning resources,78
68.9,Female,Wales,All modes,All undergraduates,"Architecture, building and planning",Theme 7: Student voice,77
84.8,Female,Wales,All modes,All undergraduates,Social sciences,Theme 1: Teaching on my course,1053.3
81.7,Female,Wales,All modes,All undergraduates,Social sciences,Theme 2: Learning opportunities,1053.3
80.4,Female,Wales,All modes,All undergraduates,Social sciences,Theme 3: Assessment and feedback,1053.3
82.1,Female,Wales,All modes,All undergraduates,Social sciences,Theme 4: Academic support,1053.3
75.2,Female,Wales,All modes,All undergraduates,Social sciences,Theme 5: Organisation and management,1052.8
84.6,Female,Wales,All modes,All undergraduates,Social sciences,Theme 6: Learning resources,1046.3
74.8,Female,Wales,All modes,All undergraduates,Social sciences,Theme 7: Student voice,1042.3
81.4,Female,Wales,All modes,All undergraduates,Law,Theme 1: Teaching on my course,529.4
75.1,Female,Wales,All modes,All undergraduates,Law,Theme 2: Learning opportunities,528.4
76.6,Female,Wales,All modes,All undergraduates,Law,Theme 3: Assessment and feedback,528.4
79.8,Female,Wales,All modes,All undergraduates,Law,Theme 4: Academic support,528.4
72.5,Female,Wales,All modes,All undergraduates,Law,Theme 5: Organisation and management,528.4
83.1,Female,Wales,All modes,All undergraduates,Law,Theme 6: Learning resources,520.4
69.7,Female,Wales,All modes,All undergraduates,Law,Theme 7: Student voice,525.4
85.8,Female,Wales,All modes,All undergraduates,Business and management,Theme 1: Teaching on my course,825.6
